item_id,museum,text_visual,text_visual_version,text_visual_sha256,text_metadata,text_metadata_version,text_metadata_sha256
CMA:119687,CMA,"Title: Mummy Bundle ""Mask""; Object type: Textile; Technique: plain warp-faced cloth, painted: cotton; Description: The Paracas people of Peru's South Coast buried their dead in pear-shaped mummy bundles made of a seated human body carefully wrapped in garments and other textiles. Sometimes a painted cloth was placed at the top of the bundle, as though it served as the bundle's face, head, or ""mask."" The cloth was padded on the back so it curved outward like a face, and the tress-like yarns (unwoven warps) at the upper edge were arranged around a solid cotton disk that, in turn, was wrapped with a headband. Some cloths were painted with mask-like faces, and others with full figures, apparently mythical creatures.",visual_semantic_v1,1b5c0457379511a1f6c676a3d6ff3b85e3f5991b9d43c71c3a73184be9dba613,"Title: Mummy Bundle ""Mask""; Object type: Textile; Technique: plain warp-faced cloth, painted: cotton; Description: The Paracas people of Peru's South Coast buried their dead in pear-shaped mummy bundles made of a seated human body carefully wrapped in garments and other textiles. Sometimes a painted cloth was placed at the top of the bundle, as though it served as the bundle's face, head, or ""mask."" The cloth was padded on the back so it curved outward like a face, and the tress-like yarns (unwoven warps) at the upper edge were arranged around a solid cotton disk that, in turn, was wrapped with a headband. Some cloths were painted with mask-like faces, and others with full figures, apparently mythical creatures.; Culture: Paracas; Period: 200–1 BCE; Classification: Textile",metadata_rich_v1,0040047f909a9fb407348921578a21f6b24a5716e948c0b1d8217bcf2368c5a3
CMA:119688,CMA,"Title: Mummy Bundle ""Mask""; Object type: Textile; Technique: plain warp-faced cloth, painted: cotton; Description: The Paracas people of Peru's south coast buried their dead in pear-shaped mummy bundles made of a seated human body carefully wrapped in garments and other textiles. Sometimes a painted cloth was placed at the top of the bundle, as if serving as the bundle's face, head, or ""mask."" The cloth was padded on the back so it curved outward like a face, and the tress-like yarns (unwoven warps) at the upper edge were arranged around a solid cotton disk that, in turn, was wrapped with a headband. Some cloths were painted with mask-like faces, and others with full figures, apparently mythical creatures.",visual_semantic_v1,cf9702951f30a3d1a2f967e665190c95bbf3f4638be9a9786a2da1f827297acf,"Title: Mummy Bundle ""Mask""; Object type: Textile; Technique: plain warp-faced cloth, painted: cotton; Description: The Paracas people of Peru's south coast buried their dead in pear-shaped mummy bundles made of a seated human body carefully wrapped in garments and other textiles. Sometimes a painted cloth was placed at the top of the bundle, as if serving as the bundle's face, head, or ""mask."" The cloth was padded on the back so it curved outward like a face, and the tress-like yarns (unwoven warps) at the upper edge were arranged around a solid cotton disk that, in turn, was wrapped with a headband. Some cloths were painted with mask-like faces, and others with full figures, apparently mythical creatures.; Culture: Paracas; Period: 200–1 BCE; Classification: Textile",metadata_rich_v1,91b03d08c08f6de8e0fa3ee70cb6cf4f4e1fd327ad1d3f331e321d6f0249a3eb
CMA:119689,CMA,"Title: Mummy Bundle ""Mask""; Object type: Textile; Technique: Cotton and pigment, plain weave; Description: The Paracas people buried their dead in bundles that they created by carefully wrapping the seated human body in layers of garments and other textiles. In some cases, they placed a painted <br>cloth—such as these examples—on the outer layer and at the top of the bundle. The hair-like <br>yarns (unwoven warps) were arranged around a solid cotton disk that was sometimes wrapped <br>with a headband. The cloths, then, seem to have functioned as the bundle’s head, even though <br>some are painted not with faces but with complete figures whose supernatural character is marked by the appendages streaming from their bodies.",visual_semantic_v1,6204aa879080d2851904418a23dbc704e60ba7c59f8c83194df7e54b60353c58,"Title: Mummy Bundle ""Mask""; Object type: Textile; Technique: Cotton and pigment, plain weave; Description: The Paracas people buried their dead in bundles that they created by carefully wrapping the seated human body in layers of garments and other textiles. In some cases, they placed a painted <br>cloth—such as these examples—on the outer layer and at the top of the bundle. The hair-like <br>yarns (unwoven warps) were arranged around a solid cotton disk that was sometimes wrapped <br>with a headband. The cloths, then, seem to have functioned as the bundle’s head, even though <br>some are painted not with faces but with complete figures whose supernatural character is marked by the appendages streaming from their bodies.; Culture: Paracas; Period: 400–200 BCE; Classification: Textile",metadata_rich_v1,04e67adf7aac4aa25ea9d306d64485cc5e56faea6e6506eddfe2566ec0bf0cee
CMA:119690,CMA,"Title: Fragment of Embroidered Cloth; Object type: Textile; Technique: embroidery on plain wool ground; Description: The repetition of a nonmythical figure, in this case a warrior holding spears and a trophy head, was one of the important innovations of Paracas textile design during the Late Paracas period. The trophy head cult was an essential aspect of crop fertility and was, therefore, a focal point of Paracas art in general.",visual_semantic_v1,a62194c157bca55f1aef76d23d3e5ae9567c3dfe9bc947fcc74b2d2077801cda,"Title: Fragment of Embroidered Cloth; Object type: Textile; Technique: embroidery on plain wool ground; Description: The repetition of a nonmythical figure, in this case a warrior holding spears and a trophy head, was one of the important innovations of Paracas textile design during the Late Paracas period. The trophy head cult was an essential aspect of crop fertility and was, therefore, a focal point of Paracas art in general.; Culture: Paracas; Period: c. 300–100 BCE; Classification: Textile",metadata_rich_v1,5d3ea861a77bc0101a8164c576616680bf410a6158a8f6e7dc81b170b8d95852
CMA:119693,CMA,"Title: Cloth with Procession of Figures; Object type: Textile; Technique: cotton and pigment (field), camelid fiber (borders and fringe); Description: Experts agree that this cloth is one of the greatest paintings to survive from Andean antiquity due to the realism, complexity, large size, and refined execution of its figures. All but one of the figures wear the whiskered mouth mask of Nasca supernatural beings and several carry or wear severed human heads, which the Nasca linked to nature’s fruitfulness. Thus, the figures seem to represent supernatural forces or humans personifying such forces during a ritual devoted to agricultural fertility. Originally, the panel was attached along its upper edge to a dark blue cloth of equal size. The complete textile may have served as a mantle (a shawl-like garment), a hanging, or a funerary offering.",visual_semantic_v1,5fef4cb8149f3da6ed3864881e516ccb58d7bc59f9f8edc404da179836abff51,"Title: Cloth with Procession of Figures; Object type: Textile; Technique: cotton and pigment (field), camelid fiber (borders and fringe); Description: Experts agree that this cloth is one of the greatest paintings to survive from Andean antiquity due to the realism, complexity, large size, and refined execution of its figures. All but one of the figures wear the whiskered mouth mask of Nasca supernatural beings and several carry or wear severed human heads, which the Nasca linked to nature’s fruitfulness. Thus, the figures seem to represent supernatural forces or humans personifying such forces during a ritual devoted to agricultural fertility. Originally, the panel was attached along its upper edge to a dark blue cloth of equal size. The complete textile may have served as a mantle (a shawl-like garment), a hanging, or a funerary offering.; Culture: Nasca; Period: 170 BCE–70 CE (radiocarbon date, 95% probability); Classification: Textile",metadata_rich_v1,41da2db34c12c59535a68ae3a892c54492c1225938cff9a0229f4e15d8818c32
CMA:124413,CMA,"Title: Mantle Corner Fragment; Object type: Textile; Technique: cotton and camelid fiber, plain weave with supplementary weft (brocade)",visual_semantic_v1,5ca53f3336a0e709b72fb0355eeed831078edc03366b410cc97ccd6c5e7f9f4c,"Title: Mantle Corner Fragment; Object type: Textile; Technique: cotton and camelid fiber, plain weave with supplementary weft (brocade); Culture: Wari; Period: 700–1100 A.D.; Classification: Textile",metadata_rich_v1,afca3f50a2377373f2df5f2f9e4bc69f00e0b29b29b8c34a2167f451d280e25c
CMA:124739,CMA,"Title: Mantle; Object type: Textile; Technique: camelid fiber: plain weave with embroidery; Description: Buried in shaft-tombs, or rectangular sunken chambers, the Paracas dead were wrapped in layers of cloth and accompanied by pottery, food, and other offerings. The dry environment of the Paracas Peninsula helped preserve many of these textiles, including richly ornamented garments buried with important individuals. This mantle, probably worn like a cloak, relates closely to the tunic (CMA 1946.227) and long headband (CMA 1946.228) due to their shared imagery. Its double-headed bird motifs— embroidered in vivid red, blue, yellow, and green yarns—likely had symbolic significance, although the specific meaning remains unknown.",visual_semantic_v1,796b642d96667ab835149f2fafc6ded88c2e1549fced6d3099e0f118fd8ad017,"Title: Mantle; Object type: Textile; Technique: camelid fiber: plain weave with embroidery; Description: Buried in shaft-tombs, or rectangular sunken chambers, the Paracas dead were wrapped in layers of cloth and accompanied by pottery, food, and other offerings. The dry environment of the Paracas Peninsula helped preserve many of these textiles, including richly ornamented garments buried with important individuals. This mantle, probably worn like a cloak, relates closely to the tunic (CMA 1946.227) and long headband (CMA 1946.228) due to their shared imagery. Its double-headed bird motifs— embroidered in vivid red, blue, yellow, and green yarns—likely had symbolic significance, although the specific meaning remains unknown.; Culture: Paracas; Period: c. 300 BCE–200 CE; Classification: Textile",metadata_rich_v1,dc3e4c40b4c38ee135d1c7505a3d03bcfa50c24c558d9222b9cd9de1f6b337b4
CMA:124740,CMA,"Title: Tunic; Object type: Textile; Technique: Alpaca wool: plain weave with embroidery and warp substitution; Description: Brightly dyed wool yarns found in many ancient Peruvian textiles come mainly from alpacas that were domesticated and selectively bred to produce long, soft, lustrous fiber. The finely spun yarns in a broad range of colors as seen on this tunic—well preserved after approximately 2,000 years of burial—attest to the Paracas people’s considerable artistry. A double-headed bird motif appears multiple times throughout the tunic’s design.",visual_semantic_v1,07c5ed8490f738c68f530615355fc72189a60c7e8ad6c326317fef857e9ef444,"Title: Tunic; Object type: Textile; Technique: Alpaca wool: plain weave with embroidery and warp substitution; Description: Brightly dyed wool yarns found in many ancient Peruvian textiles come mainly from alpacas that were domesticated and selectively bred to produce long, soft, lustrous fiber. The finely spun yarns in a broad range of colors as seen on this tunic—well preserved after approximately 2,000 years of burial—attest to the Paracas people’s considerable artistry. A double-headed bird motif appears multiple times throughout the tunic’s design.; Culture: Paracas; Period: c. 300 BCE–200 CE; Classification: Textile",metadata_rich_v1,19824e967c020a60664152a6ab0f1c4add9aa7cfb9eacd31ef6f3d5252324332
CMA:124741,CMA,"Title: Turban Band (Llauto); Object type: Textile; Technique: wool and cotton: needle reseau (netting); Description: Repeated along the length of this headband is a double-headed bird motif, in which the two heads are seen in profile and joined to a frontal body with outstretched wings. This design also appears in the tunic (1946.227) and mantle (1946.226). These three textiles may have formed a matched set that a socially prominent Paracas man would have worn as an ensemble.",visual_semantic_v1,955edb75c1c61bc147c13d96382f7f03bc459f336de44091cc50a75dc5b61e36,"Title: Turban Band (Llauto); Object type: Textile; Technique: wool and cotton: needle reseau (netting); Description: Repeated along the length of this headband is a double-headed bird motif, in which the two heads are seen in profile and joined to a frontal body with outstretched wings. This design also appears in the tunic (1946.227) and mantle (1946.226). These three textiles may have formed a matched set that a socially prominent Paracas man would have worn as an ensemble.; Culture: Paracas; Period: c. 300–100 BCE; Classification: Textile",metadata_rich_v1,275bcac9809062c77676186a6ac402e667f4bef2c9af2fe0ba53c6f4577fab55
CMA:125095,CMA,"Title: Mantle Corner Fragment; Object type: Textile; Technique: cotton and camelid fiber, plain weave with supplementary weft (brocade)",visual_semantic_v1,5ca53f3336a0e709b72fb0355eeed831078edc03366b410cc97ccd6c5e7f9f4c,"Title: Mantle Corner Fragment; Object type: Textile; Technique: cotton and camelid fiber, plain weave with supplementary weft (brocade); Culture: Wari; Period: c. 700–1100; Classification: Textile",metadata_rich_v1,efa902496875c87e51be30f3f28037ea7fe7eabbe2f4345f3ef0bb32173bb86a
CMA:126684,CMA,"Title: Tunic with Profile Animal and Human Heads; Object type: Textile; Technique: tapestry weave: wool; Description: Wari tunics are made of two long panels folded at the shoulder line and stitched together at center and side seams, with openings left for the head and arms. The looms on which the panels were woven measured about 80 x 20 inches, with the warps spanning the short dimension. Thus, the warps are horizontal rather than vertical in the garment as it was worn. This orientation is unusual and seems to have influenced the construction of later Inca tunics. In this example, the imagery comprises two profile heads that alternate, one a human and the other an animal that may represent a deer or a bat. Such tunics were luxury goods worn only by privileged individuals.",visual_semantic_v1,26f095baae5ea9f14d2e6480e2a3193327b6fbe6cf01bf52f1cafb3d548b7b5f,"Title: Tunic with Profile Animal and Human Heads; Object type: Textile; Technique: tapestry weave: wool; Description: Wari tunics are made of two long panels folded at the shoulder line and stitched together at center and side seams, with openings left for the head and arms. The looms on which the panels were woven measured about 80 x 20 inches, with the warps spanning the short dimension. Thus, the warps are horizontal rather than vertical in the garment as it was worn. This orientation is unusual and seems to have influenced the construction of later Inca tunics. In this example, the imagery comprises two profile heads that alternate, one a human and the other an animal that may represent a deer or a bat. Such tunics were luxury goods worn only by privileged individuals.; Culture: Wari; Period: c. 700–1100; Classification: Textile",metadata_rich_v1,ffc757dd6e4f18cd7c6863e7a4ddddc723f55233044215e7f2f3182ce25c8e9b
CMA:128454,CMA,"Title: Half Tunic; Object type: Textile; Technique: interlocked tapestry, cotton and wool; Description: The ""t'oqapu"" waistband and the deep V-yoke were standard decorations of Inca tunics. However, the fantastic animals represented in the yoke and the floral motifs in the main field identify this tunic as dating after the Spanish Conquest in 1532.",visual_semantic_v1,3c03815137fe831dfb650178e6ffd699227e16f716a3eb03d31f0c1fa7693c41,"Title: Half Tunic; Object type: Textile; Technique: interlocked tapestry, cotton and wool; Description: The ""t'oqapu"" waistband and the deep V-yoke were standard decorations of Inca tunics. However, the fantastic animals represented in the yoke and the floral motifs in the main field identify this tunic as dating after the Spanish Conquest in 1532.; Culture: Inca; Period: 16th century; Classification: Textile",metadata_rich_v1,d49b6aa82d855af5786c5100bf8243c58e85f5a68bb8cdb5cafe7a028512fa67
CMA:130555,CMA,"Title: Large Cloth; Object type: Textile; Technique: plain tabby, brocaded: wool and cotton",visual_semantic_v1,1f4cd06075a5af97267865f9408467d4d99c54a9c669d64fd284c08441eefdbe,"Title: Large Cloth; Object type: Textile; Technique: plain tabby, brocaded: wool and cotton; Culture: Peru, North Coast, Chimu-Inka; Period: 1460–1632 (radiocarbon date, 95% probability); Classification: Textile",metadata_rich_v1,831fae86a3fcb6315edc835d485ac6ba1b4dd1dea32296f3b6f4467282de9d1a
CMA:134395,CMA,"Title: Tunic; Object type: Textile; Technique: tapestry, interlocked wefts and areas of eccentric weaving: wool and cotton",visual_semantic_v1,c6cf351a9d167cad2d9289ca27a222378438eb917e46240ae50c9bb52b7d2428,"Title: Tunic; Object type: Textile; Technique: tapestry, interlocked wefts and areas of eccentric weaving: wool and cotton; Culture: Wari; Period: c. 700–1100; Classification: Textile",metadata_rich_v1,8f4227be87297c1594a53a324c3b192df7ff3f3866e3c7c4218cf3bfddf62d68
CMA:134604,CMA,"Title: Tunic; Object type: Textile; Technique: tapestry, cotton and camelid fiber; Description: Finely woven interlocked tapestry garments were a privilege of the nobility within the Inca Empire. Such garments were made throughout the vast Inca territory by women of noble families, by professional weavers, and by the Aclla (Chosen Women). These specialists lived in cloistered communities and served the state by brewing beer and weaving fine cloth. The products of their labor were redistributed by the Inca state as prized gifts to loyal vassals and allies. The standardized decorative scheme of this tunic, known as the Inca Key, is one of the most common Inca tunic patterns.",visual_semantic_v1,c79686eb9399913ddb6034a354565c5044a06837f08a8447ce12b77c6df8558a,"Title: Tunic; Object type: Textile; Technique: tapestry, cotton and camelid fiber; Description: Finely woven interlocked tapestry garments were a privilege of the nobility within the Inca Empire. Such garments were made throughout the vast Inca territory by women of noble families, by professional weavers, and by the Aclla (Chosen Women). These specialists lived in cloistered communities and served the state by brewing beer and weaving fine cloth. The products of their labor were redistributed by the Inca state as prized gifts to loyal vassals and allies. The standardized decorative scheme of this tunic, known as the Inca Key, is one of the most common Inca tunic patterns.; Culture: Inca; Period: c. 1400–1540; Classification: Textile",metadata_rich_v1,2657d540393141811ae4a1ebc543415db8abd1fd568ae60703cf45e7743e39b9
CMA:134765,CMA,Title: Fragment; Object type: Textile; Technique: interlocking warp and weft: wool,visual_semantic_v1,484fea81237cc6f86fa592a3a91f82687f8cb0b9292f2b5c00bf0789faef99a8,"Title: Fragment; Object type: Textile; Technique: interlocking warp and weft: wool; Culture: Peru, South Coast, Nasca-Huari style; Period: c. 600–700; Classification: Textile",metadata_rich_v1,3b3caa3d4b1e60a720d4a02d6f4b4e317a2d20a9937433ed7d57fed308030c9a
CMA:134948,CMA,Title: Tapestry Square Panel; Object type: Tapestry; Technique: tapestry with interlocked wefts: wool and cotton,visual_semantic_v1,af991304c053f40faf3027cd8daeef405336dcda057cea25a7f62de03b4892f6,Title: Tapestry Square Panel; Object type: Tapestry; Technique: tapestry with interlocked wefts: wool and cotton; Culture: Wari; Period: c. 700–1100; Classification: Tapestry,metadata_rich_v1,a1fb8fb75b4dca046b9c32bc5c6e5c19e98a60ee4b4ae8daaf294132d2080efa
CMA:137312,CMA,Title: Embroidered Fragment; Object type: Embroidery; Technique: wool embroidery on wool tabby ground,visual_semantic_v1,67b4af4f7e44c98f11c393cd7584a3581d9106f7ca63f53893b77b39129c8b89,Title: Embroidered Fragment; Object type: Embroidery; Technique: wool embroidery on wool tabby ground; Culture: Paracas; Period: c. 650–100 BCE; Classification: Embroidery,metadata_rich_v1,aa9bc467a55e16fafbabab6eaa2a71219b61500ddaa2c2a2889a6c43d5b4f0be
CMA:149062,CMA,Title: Fragment; Object type: Textile; Technique: tapestry: cotton and wool,visual_semantic_v1,c0dbe8f53229a0cc2b43913f0b0c88ea4df34ba9ee453ac79d692b42327374a7,Title: Fragment; Object type: Textile; Technique: tapestry: cotton and wool; Culture: Chancay; Period: c. 1100–1400; Classification: Textile,metadata_rich_v1,5111e7157167289077bc9afb6dcffb32e7b538bbb6c7e89b6b69ad6957f577c6
CMA:152258,CMA,"Title: Two Textile Fragment with Fanged Heads; Object type: Textile; Technique: cotton: plain weave patterned by fiber-wrapped warps and supplementary wefts; Description: These two rare fragments of equal size and mounted side by side feature fanged heads connected by a fanged mouth band. Each band ascends as a column above a rectangular, disembodied eye that implies the original presence of large figures or heads beneath the bands. Fanged heads are common markers of the supernatural in Chavín art, an early style that developed in the highlands of Peru. The original textile may have served as a ceremonial wall hanging.",visual_semantic_v1,772d35224c21ecc089b8023c70475b4b260edeb792f92ce7f4ee33f5baa987c2,"Title: Two Textile Fragment with Fanged Heads; Object type: Textile; Technique: cotton: plain weave patterned by fiber-wrapped warps and supplementary wefts; Description: These two rare fragments of equal size and mounted side by side feature fanged heads connected by a fanged mouth band. Each band ascends as a column above a rectangular, disembodied eye that implies the original presence of large figures or heads beneath the bands. Fanged heads are common markers of the supernatural in Chavín art, an early style that developed in the highlands of Peru. The original textile may have served as a ceremonial wall hanging.; Culture: Chavin; Period: 500–200 BCE; Classification: Textile",metadata_rich_v1,dc263002804d1271b3df882adc444ef19beb9d5cf60ead884771c55f58ff9322
CMA:152334,CMA,"Title: Mantle Border Fragment with Oculate Being; Object type: Embroidery; Technique: camelid fiber, embroidery over foundation cloth; Description: This border fragment features a supernatural being apparently at the center of a religion that swept the south coast during the final stages of the Paracas culture. Known as the Oculate Being after its huge eyes, it is affiliated with fertility and violence—note the darts it holds in one hand. Both large and small versions of the being are embroidered on the fragment, which likely comes from the border of a large, rectangular, shawl-like garment known as a mantle.",visual_semantic_v1,11205cfb05fa942b579d89618263ad612c8faee2f850179ac2fe2a1e8036d77e,"Title: Mantle Border Fragment with Oculate Being; Object type: Embroidery; Technique: camelid fiber, embroidery over foundation cloth; Description: This border fragment features a supernatural being apparently at the center of a religion that swept the south coast during the final stages of the Paracas culture. Known as the Oculate Being after its huge eyes, it is affiliated with fertility and violence—note the darts it holds in one hand. Both large and small versions of the being are embroidered on the fragment, which likely comes from the border of a large, rectangular, shawl-like garment known as a mantle.; Culture: Paracas; Period: 200 BCE–200 CE; Classification: Embroidery",metadata_rich_v1,2cf002b479a36f90df8c07309415bf35f67c6be06689637f34a9f23cbe25396d
CMA:152819,CMA,"Title: Two Tapestry-woven Panel Fragments; Object type: Tapestry; Technique: camelid fiber and cotton, tapestry weave; Description: These two fragments, mounted side-by-side, come from the Chimú (<em>chee-</em><strong><em>moo</em></strong>) Empire of Peru’s north coast. Each features horizontal rows containing four frontal figures. The rows alternate with wider registers, each with an H shape that represents a litter seen from above. A form of transport reserved for only the most esteemed members of society, the litter would have been carried by human porters via poles at each corner. Scattered around each are small creatures, including birds, a fish (located beneath), and two insect-like creatures posed as if they were carrying the litter. The objects hovering above the litter have not been identified.",visual_semantic_v1,0cf10f2f6ee981b5da0c11473cea41c21a918959e4a1c4dd2e6eaf724681163d,"Title: Two Tapestry-woven Panel Fragments; Object type: Tapestry; Technique: camelid fiber and cotton, tapestry weave; Description: These two fragments, mounted side-by-side, come from the Chimú (<em>chee-</em><strong><em>moo</em></strong>) Empire of Peru’s north coast. Each features horizontal rows containing four frontal figures. The rows alternate with wider registers, each with an H shape that represents a litter seen from above. A form of transport reserved for only the most esteemed members of society, the litter would have been carried by human porters via poles at each corner. Scattered around each are small creatures, including birds, a fish (located beneath), and two insect-like creatures posed as if they were carrying the litter. The objects hovering above the litter have not been identified.; Culture: Chimu; Period: 1000–1460s; Classification: Tapestry",metadata_rich_v1,c503713915d87b62597e7cfcf276f3623ac0d877445d8937043ff56fee100032
CMA:155505,CMA,"Title: Textile Fragment; Object type: Textile; Technique: slit tapestry, cotton warp, camelid-fiber wefts",visual_semantic_v1,1b2a0204590c5f7db47c0ce17d04a5c818aa47b6b7b1c9c5a307c44f4e5bacda,"Title: Textile Fragment; Object type: Textile; Technique: slit tapestry, cotton warp, camelid-fiber wefts; Culture: Peru, North Coast, 9th-12th Century; Period: 800–1100; Classification: Textile",metadata_rich_v1,76274e203c6ce480971ce36ec57288cacd9a357623cee3a77cd232b04ecccbcf
CMA:155934,CMA,"Title: Tapestry Fragment; Object type: Tapestry; Technique: camelid fiber and cotton, tapestry weave; Description: The prominent figure with an elaborate headdress duplicated on this brightly colored fragment is known today as a “Lord,” a term that reveals uncertainty about his identity but confidence in his prestige. Whether a king or a deity, he was crucially important to the north coast Lambayeque (lahm-buy-YEK-kay) (Sicán) people, who often portrayed him in a wide range of media. The geometric motif that repeats in the nine central squares is unidentified.",visual_semantic_v1,8f2391d59271e9b3d1929cfcdda7d5a83b891898d35a7026d15ba5f6fe89ce9c,"Title: Tapestry Fragment; Object type: Tapestry; Technique: camelid fiber and cotton, tapestry weave; Description: The prominent figure with an elaborate headdress duplicated on this brightly colored fragment is known today as a “Lord,” a term that reveals uncertainty about his identity but confidence in his prestige. Whether a king or a deity, he was crucially important to the north coast Lambayeque (lahm-buy-YEK-kay) (Sicán) people, who often portrayed him in a wide range of media. The geometric motif that repeats in the nine central squares is unidentified.; Culture: Lambayeque_Sican; Period: 700–1370s; Classification: Tapestry",metadata_rich_v1,8927e8bd3c7ff2ed56cf867bf68329174816065cb7a76cd883b8634eb5f3f513
CMA:156237,CMA,"Title: Tapestry Panel; Object type: Tapestry; Technique: camelid fiber and cotton, tapestry weave; Description: The design of this panel depends on the repetition of a single motif: a small, geometricized head set inside a stepped V, which seems to represent the stylized bodies and wings of two birds. This motif, woven in different color combinations, alternates between up and down to form a sophisticated interlocking pattern that has no proper top and bottom. The panel probably once belonged to a garment.",visual_semantic_v1,8321628a4dfcc388661b061e88162bd6f260d1b7168577d9bb45933a5fe74940,"Title: Tapestry Panel; Object type: Tapestry; Technique: camelid fiber and cotton, tapestry weave; Description: The design of this panel depends on the repetition of a single motif: a small, geometricized head set inside a stepped V, which seems to represent the stylized bodies and wings of two birds. This motif, woven in different color combinations, alternates between up and down to form a sophisticated interlocking pattern that has no proper top and bottom. The panel probably once belonged to a garment.; Culture: Peru, Central Coast, Chancay-Chimú style, 11th-15th century; Period: 1000–1460s; Classification: Tapestry",metadata_rich_v1,ca32312fd0e01ebfe464f7d256b4c7c3e9c963cd91a80185e2e18be378d2a913
CMA:157111,CMA,Title: Triple Cloth; Object type: Textile; Technique: triple cloth: wool,visual_semantic_v1,b9daaaf266495d584844527c52c624851cefd75b2f5f6d5355dfd11b0c51c0a4,Title: Triple Cloth; Object type: Textile; Technique: triple cloth: wool; Culture: Recuay; Period: 400 BCE–700 CE; Classification: Textile,metadata_rich_v1,9229444ff70db4a4c09bc5f94da51925fc96ad3e038f7b57efba92ee7df08a10
CMA:157112,CMA,Title: Double Cloth; Object type: Textile; Technique: wool,visual_semantic_v1,ea937f7fe82992bcdd909d7974d2ec7dba92f80895c5fc75fbcce06c77df2aec,Title: Double Cloth; Object type: Textile; Technique: wool; Culture: Recuay; Period: 400 BCE–700 CE; Classification: Textile,metadata_rich_v1,1b96dedc61404327968de19d64d2d93deef3b25e1ebfe2bb1636b9d752282006
CMA:160691,CMA,Title: Trapezoidal Bag; Object type: Textile; Technique: alpaca wool,visual_semantic_v1,bd64a557276ccefa10eee63969f071d06ce3791a41d0a975a8ad617208a5eb43,Title: Trapezoidal Bag; Object type: Textile; Technique: alpaca wool; Culture: Arica; Period: 1200–1400; Classification: Textile,metadata_rich_v1,1814ea00206629c43cb7ad4c9c668809fd46c12bb04f0abb203ed69a0b1acf84
CMA:160692,CMA,Title: Trapezoidal Bag; Object type: Textile; Technique: alpaca wool,visual_semantic_v1,bd64a557276ccefa10eee63969f071d06ce3791a41d0a975a8ad617208a5eb43,Title: Trapezoidal Bag; Object type: Textile; Technique: alpaca wool; Culture: Arica; Period: 1200–1400; Classification: Textile,metadata_rich_v1,1814ea00206629c43cb7ad4c9c668809fd46c12bb04f0abb203ed69a0b1acf84
CMA:163622,CMA,"Title: Textile Fragment with Three Frontal Deities and Interlace Pattern; Object type: Textile; Technique: camelid fiber, double-cloth with structural embroidery; Description: This textile fragment and (2005.14), belong to a group that represents Andean weavers’ earliest known achievements in double cloth, a technique that allows the creation of identical designs on both faces of the cloth but in reversed colors. They also record the devotion to abstraction typical of the Paracas style. One features three repeats of a highly geometrical standing deity with a fanged mouth. The other includes several stylized deity heads and a blocky, frontally posed feline. The type of garment that these fragments come from remains <br>unknown.",visual_semantic_v1,11b59f2c47dbb38191a08317b841bd805e2dac880fa4c0fdcc1f962ee9eacbec,"Title: Textile Fragment with Three Frontal Deities and Interlace Pattern; Object type: Textile; Technique: camelid fiber, double-cloth with structural embroidery; Description: This textile fragment and (2005.14), belong to a group that represents Andean weavers’ earliest known achievements in double cloth, a technique that allows the creation of identical designs on both faces of the cloth but in reversed colors. They also record the devotion to abstraction typical of the Paracas style. One features three repeats of a highly geometrical standing deity with a fanged mouth. The other includes several stylized deity heads and a blocky, frontally posed feline. The type of garment that these fragments come from remains <br>unknown.; Culture: Paracas; Period: 700–400 BCE; Classification: Textile",metadata_rich_v1,663470947499e85b6eb9e8c2350951efecd4cf9703da32e96fa9690970184f3d
CMA:163640,CMA,"Title: Textile Fragment with Frontal Deity Heads, Felines, and Interlace Pattern; Object type: Textile; Technique: camelid fiber, double-cloth with structural embroidery; Description: This textile fragment and (2005.13), belong to a group that represents Andean weavers’ earliest known achievements in double cloth, a technique that allows the creation of identical designs on both faces of the cloth but in reversed colors. They also record the devotion to abstraction typical of the Paracas style. One features three repeats of a highly geometrical standing deity with a fanged mouth. The other includes several stylized deity heads and a blocky, frontally posed feline. The type of garment that these fragments come from remains <br>unknown.",visual_semantic_v1,c9990051523ada8794199e86be959b060e84f53a1a3590979bbdc8c38cb16d3b,"Title: Textile Fragment with Frontal Deity Heads, Felines, and Interlace Pattern; Object type: Textile; Technique: camelid fiber, double-cloth with structural embroidery; Description: This textile fragment and (2005.13), belong to a group that represents Andean weavers’ earliest known achievements in double cloth, a technique that allows the creation of identical designs on both faces of the cloth but in reversed colors. They also record the devotion to abstraction typical of the Paracas style. One features three repeats of a highly geometrical standing deity with a fanged mouth. The other includes several stylized deity heads and a blocky, frontally posed feline. The type of garment that these fragments come from remains <br>unknown.; Culture: Paracas; Period: 700–400 BCE; Classification: Textile",metadata_rich_v1,8abb4db7e96dc50ba9a1261e339db773ffc31cc28a74424d9429fbf7077de5d0
CMA:163676,CMA,"Title: Textile Fragment with Interlace Pattern; Object type: Textile; Technique: camelid fiber and cotton, brocaded plain-weave",visual_semantic_v1,31bb7e2fefb44cb8966c5f54c0e55efdd77f47eb7639b0d859ebb1b81b531486,"Title: Textile Fragment with Interlace Pattern; Object type: Textile; Technique: camelid fiber and cotton, brocaded plain-weave; Culture: Paracas; Period: 700–400 BCE; Classification: Textile",metadata_rich_v1,18c080654fa8124a38c8a7a1574ce4ab361facdd52bee2e81039c95a4e785425
